ID,Age,Age_gr,Gender,Work_Experience,Family_Size,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Segmentation
465879,39,40,1,0,1,1,2,1,2,6,A
463961,30,30,0,0,4,1,1,3,2,4,A
462634,43,50,0,0,3,2,1,1,0,4,A
463622,27,30,1,8,1,1,2,6,2,3,C
466624,46,50,0,0,4,2,1,1,0,3,C
467785,43,50,1,1,2,2,1,1,2,6,B
461928,69,70,1,null,1,2,2,8,2,0,A
460578,28,30,1,8,4,2,1,4,0,7,D
460198,43,50,1,9,1,1,2,4,2,6,D
467468,27,30,0,null,5,1,1,6,2,7,D
463581,28,30,0,1,3,1,2,6,2,6,D
463968,33,40,1,null,4,1,1,1,2,6,D
465414,30,30,0,0,1,1,1,3,2,0,B
464574,58,60,1,4,2,1,1,6,2,6,D
462312,38,40,0,8,4,1,2,3,2,6,A
467971,31,40,0,1,4,1,2,1,2,6,D
464746,32,40,1,4,5,2,1,5,0,4,D
459298,45,50,1,4,4,2,2,1,0,6,C
466414,66,70,1,1,3,2,2,1,2,6,A
460773,51,60,0,1,3,2,2,1,0,6,C
461594,59,60,0,null,2,2,2,1,0,6,C
462713,40,40,0,null,1,1,2,3,2,3,B
465163,46,50,1,11,5,2,2,1,0,6,C
462222,20,20,1,1,6,1,1,6,2,4,D
459342,84,70,0,1,2,2,1,8,1,6,C
463006,41,50,0,null,1,1,2,9,2,6,D
463029,51,60,1,null,3,2,1,1,0,6,C
460767,57,60,1,8,5,2,2,4,0,2,A
464319,33,40,0,0,1,1,1,2,2,6,A
462828,25,30,1,3,3,1,1,9,2,5,D
459873,55,60,1,null,3,2,2,1,0,4,A
461608,56,60,0,null,4,2,2,5,1,1,A
465155,77,70,1,1,1,2,2,8,2,6,C
461704,30,30,1,1,2,2,2,6,2,6,A
464826,23,30,1,6,5,1,1,6,2,4,D
462677,43,50,0,2,4,1,2,1,2,6,B
465006,39,40,1,5,1,1,2,4,2,6,A
463483,29,30,1,1,2,2,1,5,1,6,D
459816,37,40,1,null,2,2,2,2,2,6,D
459002,45,50,0,2,2,2,1,3,2,6,D
465990,48,50,1,2,2,2,1,5,1,2,D
466044,27,30,1,0,4,2,1,4,0,6,A
461163,60,60,0,9,4,2,1,4,2,3,B
467106,45,50,1,4,3,2,2,4,0,2,B
467373,31,40,1,null,1,1,2,6,2,6,D
461256,33,40,1,1,4,1,1,2,2,4,C
466522,18,20,1,6,4,0,1,0,1,3,D
459010,48,50,0,null,3,2,2,1,0,6,B
466537,83,70,0,null,2,2,1,8,2,6,A
459046,57,60,1,null,4,2,2,5,2,2,A
459335,26,30,1,null,3,1,2,6,2,1,D
462695,51,60,1,8,5,2,2,1,2,6,A
466208,67,70,1,2,1,2,1,5,1,6,C
462128,38,40,1,9,2,2,2,1,0,6,C
467329,40,40,0,0,1,1,2,2,2,6,C
461609,45,50,0,5,2,2,2,1,0,6,B
464470,48,50,1,0,4,2,2,1,0,6,C
462705,69,70,0,0,2,2,1,8,0,6,C
465255,21,30,1,9,5,1,1,6,2,6,D
462536,48,50,0,1,null,2,1,3,1,6,B
461186,18,20,0,null,3,1,1,6,2,3,D
466018,72,70,1,0,3,2,2,1,2,4,C
461385,85,70,1,null,1,2,1,8,2,6,D
459115,21,30,0,1,5,1,1,9,2,4,D
461263,48,50,0,1,1,2,2,1,2,4,A
460027,37,40,0,6,null,1,2,4,2,6,A
460366,28,30,1,1,5,1,1,6,2,4,D
464106,55,60,1,1,2,2,2,4,2,6,A
465696,56,60,0,0,2,1,2,1,2,6,C
461627,50,50,1,1,2,2,2,2,2,6,C
467963,21,30,1,1,4,1,1,6,2,6,D
462437,18,20,1,0,6,1,1,6,2,6,D
467543,68,70,1,0,2,2,2,8,1,6,B
465206,47,50,1,13,1,2,2,1,2,6,C
463040,75,70,1,1,2,2,1,8,1,6,B
461668,50,50,1,3,4,2,2,1,0,2,C
461955,31,40,1,0,4,1,2,6,2,6,D
467139,30,30,0,0,3,1,2,1,2,6,A
459366,41,50,0,0,4,2,2,1,2,6,A
460689,41,50,1,6,2,2,0,5,1,3,A
462167,35,40,0,2,1,2,1,6,2,6,A
466752,37,40,1,0,1,2,2,6,2,6,D
462778,60,60,1,0,null,2,2,4,2,6,D
466902,50,50,1,0,3,2,2,2,0,6,C
459534,36,40,1,0,2,2,2,1,0,6,C
463399,26,30,0,3,3,1,1,9,2,3,A
465538,62,70,1,7,2,2,1,0,1,6,D
464878,22,30,1,0,4,1,1,6,2,4,D
467599,19,20,0,0,3,1,1,6,2,6,D
466226,45,50,0,0,5,2,2,1,0,6,C
463576,31,40,0,0,4,1,1,2,2,6,D
464911,56,60,1,0,3,2,2,1,0,4,C
466457,62,70,0,8,5,2,0,8,2,6,A
463909,25,30,0,1,3,1,2,6,2,6,B
466099,73,70,0,1,1,2,2,8,2,6,B
464427,62,70,1,1,4,2,2,2,0,3,C
463951,46,50,1,0,3,2,1,4,0,6,A
465638,51,60,0,null,null,2,2,1,2,3,C
465289,25,30,1,1,2,2,2,5,1,6,A
466718,66,70,1,0,2,2,0,5,1,6,B
464219,27,30,1,1,2,1,2,9,2,3,A
467098,87,70,1,1,2,2,1,5,2,6,A
467451,47,50,0,0,1,2,2,1,2,1,A
465137,57,60,1,1,4,2,2,1,0,6,C
462289,60,60,1,0,4,2,2,1,0,3,A
467459,40,40,1,null,5,2,2,5,1,6,B
460308,32,40,0,7,null,1,2,2,2,2,A
467647,28,30,1,2,3,1,2,6,2,6,D
459803,39,40,1,4,3,1,2,2,2,6,C
465972,47,50,0,9,1,1,2,9,2,6,D
459414,39,40,0,8,null,1,2,0,2,6,C
466173,28,30,1,1,null,1,1,4,2,3,A
464136,69,70,1,0,3,2,2,1,0,6,A
459286,42,50,0,0,1,1,2,1,2,6,D
463580,46,50,0,1,1,2,2,3,2,6,D
466636,23,30,0,3,3,1,1,9,2,6,C
461064,45,50,1,1,5,1,2,1,2,6,C
461597,38,40,0,1,4,2,2,2,0,6,B
458990,71,70,0,1,3,2,1,8,1,6,D
461351,26,30,0,0,2,1,1,2,2,6,D
464420,60,60,0,8,2,2,2,1,1,6,C
462060,46,50,0,1,2,2,2,1,0,6,C
465707,39,40,1,1,4,2,2,4,0,3,C
463733,18,20,0,1,3,1,1,6,2,6,D
463960,26,30,1,1,2,2,2,2,0,7,A
462395,53,60,1,1,2,2,2,1,1,6,D
461015,40,40,1,1,2,2,2,4,0,3,C
464965,76,70,1,null,7,2,1,5,2,4,D
466267,26,30,1,0,3,2,2,4,0,3,A
464056,65,70,0,0,2,2,2,1,0,6,C
465898,37,40,0,12,2,1,2,1,2,6,A
465361,25,30,1,0,4,1,1,6,2,3,C
461394,21,30,0,0,5,1,1,3,2,2,D
466269,25,30,0,0,4,1,1,6,2,2,D
466213,23,30,1,4,5,1,1,6,2,6,D
465550,30,30,0,1,6,1,2,6,2,3,D
463451,30,30,0,0,4,1,1,2,2,6,D
463877,42,50,1,0,4,2,1,4,0,4,A
459499,81,70,0,null,2,2,1,8,1,6,D
463876,49,50,1,1,5,2,2,4,0,6,C
465448,32,40,1,0,3,1,1,6,2,2,A
463041,43,50,0,null,4,2,2,1,0,2,B
459325,26,30,1,9,4,2,1,5,1,6,D
467233,67,70,0,1,2,1,1,1,2,6,B
465264,88,70,1,0,1,2,1,5,2,6,A
461811,40,40,0,8,4,1,2,6,2,2,D
466370,48,50,0,0,4,0,2,1,2,2,C
465368,18,20,1,7,3,1,1,6,2,1,D
461245,39,40,1,5,3,2,2,0,0,6,A
467693,61,70,1,7,5,2,2,4,1,6,B
467879,51,60,0,null,4,2,2,1,1,6,C
461499,25,30,0,0,2,2,1,3,0,4,A
465936,35,40,1,6,3,1,2,1,2,6,B
459748,46,50,1,0,2,2,1,5,1,6,C
466376,53,60,0,2,3,2,1,7,1,6,B
460215,48,50,1,9,1,2,2,4,2,6,D
462076,75,70,1,1,2,2,2,8,2,6,D
465756,23,30,1,1,3,1,1,6,2,4,D
463573,29,30,1,1,2,1,1,2,2,6,D
463455,46,50,1,0,2,2,1,1,2,6,B
460841,61,70,0,1,1,1,2,9,2,6,D
463959,37,40,0,1,1,1,1,1,2,6,B
461792,23,30,0,6,5,1,1,6,2,2,D
459118,21,30,1,null,8,1,1,6,2,6,D
462791,33,40,0,7,4,1,1,6,2,5,D
460852,74,70,1,0,null,2,1,5,2,0,D
463102,41,50,1,0,2,1,1,4,2,6,D
463302,58,60,0,null,4,2,2,3,1,6,B
462659,25,30,1,8,2,2,2,4,0,6,A
463408,33,40,1,2,3,1,1,9,2,6,D
462071,43,50,1,0,2,2,1,2,2,6,A
464806,25,30,1,1,2,2,1,5,2,4,D
463664,26,30,0,0,1,1,1,3,2,6,A
467795,22,30,1,1,5,1,1,6,2,6,D
459141,28,30,1,0,2,2,1,1,0,6,D
465900,36,40,0,7,1,1,2,4,2,6,A
467265,28,30,0,1,3,1,1,6,2,4,C
464490,85,70,1,1,4,2,2,1,1,6,A
461920,30,30,1,0,null,1,2,4,2,6,D
460411,43,50,1,7,2,2,2,6,1,6,A
466491,82,70,1,1,2,2,1,5,1,6,B
459062,48,50,1,null,5,0,2,5,1,6,B
465248,18,20,0,3,3,1,1,6,2,2,D
463308,53,60,1,1,2,2,2,3,2,3,A
463478,50,50,1,0,4,2,2,1,0,6,B
465396,39,40,0,9,6,2,1,3,0,4,D
461954,35,40,0,2,6,2,1,3,0,2,B
467287,28,30,1,null,3,1,2,4,2,4,D
463800,33,40,0,1,3,1,2,3,2,6,A
459894,35,40,0,1,3,2,2,6,2,6,C
459778,48,50,1,0,4,2,2,4,0,6,B
464662,50,50,0,1,3,2,2,1,1,4,C
460878,47,50,1,0,4,2,1,4,0,6,C
462187,50,50,0,4,1,1,2,1,2,6,C
462675,56,60,1,null,4,2,2,1,2,3,A
461908,26,30,0,10,1,1,1,6,2,6,D
461951,21,30,1,0,4,1,1,6,2,6,D
465352,61,70,1,1,4,2,2,4,0,6,C
464258,88,70,0,0,2,2,1,8,1,6,B
464215,72,70,1,1,2,1,1,9,2,6,D
467561,61,70,1,1,2,2,2,1,2,6,B
460322,45,50,0,8,null,2,1,3,2,6,A
464665,51,60,0,1,5,2,1,3,0,4,B
460670,42,50,1,6,2,1,2,1,2,3,B
461486,59,60,1,8,3,2,1,4,0,6,C
459526,45,50,0,4,1,1,2,6,2,6,A
465429,68,70,0,null,3,2,2,1,0,6,C
466492,85,70,0,0,2,2,2,8,1,6,A
459489,46,50,1,1,4,2,2,2,0,6,B
459681,32,40,0,0,2,2,2,1,0,6,B
462971,70,70,0,0,1,2,2,3,2,6,C
461233,37,40,1,null,null,2,2,4,2,3,D
461221,30,30,0,1,4,1,1,9,2,6,B
464090,33,40,0,1,2,1,2,3,2,6,A
459863,61,70,1,null,3,2,1,6,2,6,A
459822,37,40,0,0,1,1,2,3,2,4,D
462540,32,40,1,6,2,2,2,4,2,2,B
467411,52,60,1,0,2,2,2,1,1,6,B
463997,42,50,0,0,3,2,1,4,0,6,B
464103,47,50,1,3,2,2,2,1,0,6,B
465751,52,60,0,9,2,2,2,1,2,6,C
459797,66,70,1,0,3,2,2,4,0,6,C
460798,28,30,0,null,6,1,1,3,2,6,C
464572,47,50,0,1,1,2,2,9,2,6,D
462352,52,60,1,1,3,2,2,4,0,6,B
460513,27,30,1,2,4,1,1,6,2,3,D
463228,56,60,0,0,5,2,2,1,0,6,B
464765,53,60,0,7,6,2,1,3,0,4,A
463720,45,50,0,1,4,2,2,1,0,4,B
460799,37,40,0,1,1,1,1,7,2,1,D
460891,36,40,0,2,4,2,1,1,0,3,C
460311,25,30,1,2,3,1,2,4,2,1,D
466727,45,50,0,1,2,2,2,1,0,6,B
466157,72,70,1,9,null,2,2,7,2,0,A
465138,35,40,1,1,3,1,2,4,2,3,A
466361,72,70,0,1,2,2,2,8,1,6,B
463154,31,40,0,1,4,2,1,1,2,6,D
462967,47,50,1,4,3,2,1,4,0,6,B
460908,20,20,1,7,3,1,1,6,2,6,D
467560,73,70,0,1,2,2,2,8,2,6,B
463404,29,30,1,null,2,2,1,2,1,3,B
463281,25,30,1,3,2,2,1,4,0,3,D
462466,52,60,1,0,4,2,2,5,1,6,C
463744,27,30,0,1,6,1,2,1,2,6,C
464209,52,60,1,1,4,2,2,5,0,2,C
462528,49,50,0,0,1,2,2,1,2,6,C
459518,60,60,1,null,4,2,0,0,0,6,B
460061,45,50,1,0,1,1,2,9,2,3,D
466188,59,60,1,4,1,2,2,1,2,4,B
467914,18,20,0,8,5,1,1,6,2,6,D
462758,18,20,1,0,3,1,1,6,2,6,D
465704,55,60,1,1,1,2,1,1,2,6,C
460397,59,60,0,1,1,1,2,4,2,6,A
466676,22,30,1,0,2,1,1,6,2,6,D
465024,52,60,1,0,4,2,2,5,1,6,C
461630,51,60,1,1,3,2,2,1,0,6,C
465328,35,40,1,0,5,2,1,5,1,6,A
461220,26,30,0,8,3,1,1,5,2,6,D
463935,38,40,1,1,2,2,2,4,0,6,C
460514,43,50,1,1,4,2,2,2,2,3,A
466262,41,50,1,1,2,1,2,4,2,3,A
467094,27,30,0,8,null,1,1,7,2,4,D
459280,60,60,1,0,1,2,2,0,2,6,B
464581,25,30,0,null,4,1,1,2,2,6,D
459624,18,20,1,null,5,1,1,6,2,4,D
460890,47,50,1,0,4,2,2,1,0,3,C
466415,71,70,1,1,1,2,1,9,2,6,D
462392,32,40,0,1,3,1,2,4,2,6,A
459706,60,60,1,1,3,2,2,4,0,6,C
464429,33,40,0,0,null,1,2,6,2,6,B
467446,37,40,0,9,1,1,2,1,2,2,A
460528,48,50,1,9,1,2,2,7,2,3,C
464836,33,40,0,7,5,0,1,3,1,4,D
459212,68,70,0,1,2,2,2,1,0,6,C
462364,51,60,1,0,3,2,1,1,2,6,A
464549,52,60,1,1,4,2,2,5,2,6,C
464555,31,40,1,13,4,2,2,9,1,4,D
462027,39,40,1,1,1,1,1,3,2,6,A
467110,60,60,1,1,1,0,2,8,1,6,D
467123,50,50,0,4,3,2,2,5,1,6,B
459599,19,20,0,null,4,1,1,6,2,1,D
467826,18,20,1,0,6,1,1,6,2,6,D
461837,37,40,1,0,2,2,2,1,2,6,C
467328,50,50,0,1,3,2,2,2,0,6,B
467962,20,20,0,0,null,1,1,6,2,6,D
464025,19,20,1,1,6,1,1,6,2,6,D
460385,31,40,1,0,4,1,2,6,2,6,D
462551,53,60,1,14,2,2,2,2,0,6,B
462047,26,30,0,12,2,2,2,1,0,6,B
459958,37,40,1,8,3,1,2,6,2,6,D
465690,49,50,0,null,2,2,1,6,0,4,B
459221,70,70,1,null,1,2,1,4,2,6,B
461059,48,50,0,1,2,2,1,8,1,6,D
461227,21,30,1,0,4,1,1,6,2,6,D
466246,19,20,1,0,4,1,1,6,2,2,D
462619,61,70,1,0,null,0,1,0,1,4,A
459561,31,40,1,null,3,1,1,6,2,4,A
467048,65,70,0,0,3,2,2,8,1,6,B
467362,73,70,1,1,1,2,1,5,2,6,B
459846,50,50,0,1,3,2,2,1,0,6,B
460351,70,70,1,0,1,2,2,8,2,6,A
459515,58,60,1,0,1,2,2,3,2,6,D
460499,58,60,0,14,6,0,1,9,1,3,D
460829,18,20,1,1,2,1,2,6,2,6,D
466559,32,40,1,0,4,1,1,6,2,6,D
467236,40,40,0,4,1,1,2,8,2,6,B
461816,49,50,0,0,5,1,2,9,2,6,A
467409,35,40,1,8,1,1,2,1,2,6,A
466299,40,40,0,0,2,2,2,3,2,2,B
464565,30,30,1,12,4,1,2,9,2,6,D
465906,35,40,0,5,1,1,2,1,2,6,A
460950,28,30,1,0,5,2,1,2,2,1,D
466654,30,30,1,8,1,1,0,9,2,6,A
459649,39,40,1,1,2,2,2,6,0,6,D
461077,39,40,1,1,8,1,2,4,2,3,A
464642,26,30,0,6,7,2,2,3,1,4,D
463741,36,40,1,0,3,2,2,1,1,6,C
460594,26,30,0,9,null,1,2,7,2,3,D
465253,21,30,1,1,3,1,1,6,2,7,D
459936,45,50,0,2,1,1,2,1,2,6,B
462998,45,50,1,10,4,2,1,4,0,6,B
464179,63,70,0,0,3,2,2,1,0,6,C
465655,45,50,0,1,1,1,2,1,2,6,A
462988,27,30,0,9,2,2,2,6,1,6,D
463933,47,50,1,0,7,2,1,5,2,4,A
462111,36,40,1,6,4,2,2,1,0,6,C
462435,49,50,1,null,2,2,2,1,0,6,C
462747,25,30,1,7,4,1,1,2,2,6,C
462279,32,40,1,0,7,1,1,6,2,6,D
463383,41,50,1,6,3,2,1,5,1,4,A
459743,50,50,0,9,4,2,2,1,0,6,A
461762,63,70,0,0,2,2,2,1,1,6,C
463071,69,70,1,null,4,2,1,5,2,6,D
464121,62,70,0,1,1,2,2,3,2,6,B
465051,63,70,1,1,3,2,2,9,1,6,C
460140,36,40,0,5,2,2,2,1,2,6,B
466197,31,40,0,8,2,2,1,3,2,4,C
460433,45,50,0,8,2,1,1,4,2,6,A
462953,45,50,0,1,4,2,2,1,0,6,B
462535,26,30,1,1,3,1,1,2,2,6,D
462921,49,50,1,null,4,2,1,1,0,6,C
464735,38,40,0,8,3,1,2,9,2,4,D
464455,74,70,0,1,2,2,2,8,1,6,B
461675,61,70,1,1,1,1,2,8,2,6,C
464578,26,30,0,0,null,1,2,6,2,6,D
466304,70,70,0,1,2,2,2,8,1,2,B
466850,30,30,0,null,3,1,1,2,2,4,D
467041,57,60,0,1,4,2,2,1,0,6,C
464775,35,40,0,8,4,2,0,0,0,4,A
464858,20,20,1,1,3,1,1,6,2,4,D
462040,19,20,1,5,4,1,1,6,2,2,D
460800,52,60,1,1,3,1,2,1,2,3,B
459663,31,40,1,null,6,1,2,1,2,3,A
462081,22,30,1,0,3,1,1,9,2,4,D
463047,27,30,1,9,null,2,2,7,2,6,D
464500,39,40,0,1,3,0,2,1,2,6,B
460756,28,30,0,8,null,1,1,7,2,6,D
462835,59,60,1,null,4,2,1,3,0,6,B
463766,57,60,0,1,3,2,2,1,0,0,C
463874,25,30,1,1,4,1,2,6,2,3,D
463525,40,40,0,0,3,2,1,3,2,6,A
465653,53,60,0,1,2,2,2,1,2,6,A
465905,32,40,0,9,1,1,2,1,2,6,A
465663,70,70,0,0,2,1,2,1,2,6,B
465225,48,50,1,0,1,1,2,3,2,2,A
465001,75,70,1,1,2,2,2,8,1,6,C
466905,62,70,1,0,1,2,2,1,2,6,B
465573,41,50,1,1,6,2,1,1,0,6,B
467008,55,60,1,0,3,2,2,1,0,6,C
466995,35,40,0,8,null,1,2,1,2,6,A
463397,20,20,0,4,3,1,1,6,2,4,D
466238,20,20,1,0,3,1,1,6,2,4,D
460531,35,40,0,0,5,1,1,0,2,6,C
462250,56,60,0,1,3,2,2,4,0,4,B
462611,39,40,1,1,7,2,1,5,1,4,D
459098,42,50,1,null,3,2,2,4,2,6,D
465701,35,40,1,1,2,2,2,1,0,4,B
466242,35,40,0,1,1,1,1,3,2,4,A
466308,33,40,1,0,2,1,2,6,2,6,C
464039,42,50,1,1,2,1,2,1,2,6,A
459972,35,40,1,5,2,1,2,1,2,6,A
461801,27,30,0,0,3,1,1,6,2,6,A
462716,33,40,1,6,2,1,1,4,2,4,D
467218,32,40,0,9,1,1,2,1,2,6,D
460387,35,40,0,4,2,1,1,4,2,6,D
466441,22,30,1,0,9,1,1,6,2,6,D
462057,40,40,1,3,4,2,2,1,0,3,C
466991,51,60,1,3,2,2,2,1,0,6,C
459453,88,70,1,null,null,2,2,8,2,6,B
461714,82,70,1,1,2,2,2,8,1,6,A
463465,43,50,1,6,3,2,2,1,0,6,B
467940,29,30,0,9,4,1,1,9,2,2,A
461970,38,40,0,9,1,1,2,1,2,6,B
459877,37,40,1,0,3,2,2,1,0,6,C
460784,32,40,1,0,6,1,2,6,2,7,D
460137,26,30,1,5,4,1,2,4,2,6,D
465201,39,40,1,0,4,2,2,4,0,3,A
465371,43,50,0,0,1,1,2,1,2,6,A
463929,51,60,1,11,2,2,2,2,0,6,C
461998,52,60,1,0,2,2,2,1,0,6,C
460828,51,60,1,1,1,1,1,4,2,6,A
467523,20,20,1,null,4,1,1,6,2,4,D
461673,33,40,1,0,5,1,1,6,2,5,C
459788,36,40,0,null,1,1,2,4,2,3,A
462645,39,40,0,null,6,2,1,3,0,4,D
462666,48,50,1,0,2,2,2,1,2,6,C
462587,78,70,0,1,2,2,1,8,1,4,B
459583,46,50,1,1,1,2,2,1,2,6,A
467361,26,30,0,null,4,2,1,7,2,6,D
459493,26,30,1,0,7,1,1,6,2,6,A
464583,37,40,0,7,null,1,2,3,2,6,A
462726,75,70,0,1,null,2,2,7,1,6,B
466919,19,20,1,null,5,1,1,2,2,3,D
467949,22,30,1,1,4,1,1,6,2,4,D
462406,27,30,1,6,3,2,1,3,2,6,D
460434,57,60,1,3,3,0,2,1,1,6,D
463729,32,40,0,null,5,1,1,1,2,1,B
466827,37,40,1,0,4,2,1,4,0,3,D
463641,33,40,0,1,3,1,2,9,2,5,B
467294,57,60,0,0,1,2,1,3,2,6,B
460875,35,40,1,0,3,1,2,4,2,3,A
459183,26,30,0,1,3,1,2,1,2,2,A
464541,31,40,1,1,2,1,2,2,2,6,A
461249,53,60,0,1,null,1,2,1,2,7,D
462959,56,60,0,2,2,2,2,3,1,6,B
459922,65,70,1,0,1,2,2,8,2,4,D
467935,23,30,1,7,3,1,1,6,2,6,D
461382,68,70,1,1,2,2,1,5,1,6,B
462521,32,40,0,9,1,1,1,7,2,6,D
463296,21,30,0,0,5,1,1,6,2,6,D
467003,61,70,0,null,2,2,2,1,2,6,C
459705,25,30,1,1,2,2,2,4,0,6,A
459984,36,40,0,0,3,2,2,4,0,6,B
466051,25,30,1,3,1,1,1,5,2,4,A
463583,58,60,1,9,4,2,2,1,0,6,C
466100,66,70,1,1,2,2,2,5,2,6,A
461427,42,50,0,1,2,1,2,1,2,6,A
464193,36,40,0,13,2,2,2,2,2,6,B
467835,58,60,1,9,2,2,1,1,2,6,B
463000,36,40,0,0,1,1,1,3,2,6,A
462457,28,30,1,2,4,1,1,6,2,6,C
460426,45,50,1,4,2,2,1,1,0,6,C
466024,35,40,0,10,2,2,1,4,2,3,A
467031,59,60,1,11,3,2,2,1,0,6,C
467440,49,50,1,0,1,2,2,4,2,6,A
464377,51,60,0,0,1,1,2,4,2,6,A
465870,40,40,1,5,2,1,2,1,2,6,A
460677,49,50,0,2,2,0,1,6,0,3,D
460095,74,70,0,1,1,2,2,8,2,6,C
463297,27,30,1,4,2,1,2,6,2,6,D
461790,70,70,1,0,2,2,2,1,1,6,C
467410,62,70,0,0,2,2,2,8,2,6,C
465904,37,40,1,9,1,1,2,1,2,6,A
459393,40,40,0,8,3,1,1,6,2,3,D
465712,47,50,1,0,1,1,2,0,2,6,B
465771,52,60,1,1,4,2,2,4,0,6,B
462013,57,60,0,0,2,2,2,5,0,6,C
465620,37,40,1,8,3,1,2,1,2,6,C
459840,60,60,1,1,1,2,2,1,2,6,B
461460,43,50,1,7,3,2,2,5,1,6,B
466317,37,40,1,4,1,2,2,4,2,6,B
461962,59,60,1,1,3,2,2,4,0,6,B
466071,60,60,0,2,3,2,2,1,2,4,B
460796,69,70,1,1,3,2,1,8,2,6,C
467012,49,50,1,1,4,2,2,5,1,6,C
460357,23,30,1,1,5,1,1,6,2,6,D
460182,43,50,0,2,3,2,2,1,0,6,B
460491,22,30,0,1,7,1,1,6,2,3,D
466630,29,30,1,0,4,1,1,6,2,6,C
466331,26,30,1,0,2,2,2,9,2,3,D
463912,36,40,0,1,4,2,1,1,0,4,B
461728,55,60,0,1,1,1,2,4,2,6,A
463278,59,60,0,0,1,2,2,3,2,3,B
459413,83,70,0,null,2,2,2,1,1,6,A
465659,55,60,0,3,null,1,2,2,2,3,C
461746,53,60,1,2,3,2,2,1,0,6,C
465574,62,70,1,1,3,2,2,1,0,3,B
462170,73,70,1,0,3,2,1,5,1,6,A
460626,45,50,1,9,4,2,1,2,1,6,D
466122,28,30,0,4,8,0,2,6,2,3,C
466678,28,30,1,1,4,1,2,6,2,6,D
464930,25,30,1,0,2,1,1,9,2,4,A
465447,52,60,1,1,3,2,2,3,0,4,C
467549,61,70,1,11,3,2,2,4,0,6,A
463718,27,30,0,1,4,1,2,1,2,6,D
467626,31,40,1,8,2,2,2,4,0,6,B
459058,40,40,1,1,4,1,2,1,2,3,A
461983,27,30,1,1,3,1,2,1,2,6,B
461207,60,60,0,6,1,1,2,1,2,6,B
467585,40,40,1,6,2,2,2,6,1,6,A
464604,32,40,1,5,2,2,1,4,2,4,A
462529,42,50,0,1,2,2,2,3,2,6,B
460475,32,40,1,0,2,2,2,2,0,3,D
463553,27,30,1,9,2,1,2,1,2,6,B
460912,29,30,1,1,5,1,1,4,2,6,D
461715,43,50,1,0,5,1,2,4,2,2,A
459567,48,50,1,1,2,2,2,2,0,6,C
462340,62,70,1,1,6,2,1,4,0,6,B
461834,42,50,0,7,2,1,2,1,2,6,C
459677,25,30,1,8,2,2,2,1,0,6,B
465148,31,40,1,1,null,1,1,1,2,0,A
467911,61,70,1,1,4,2,2,6,2,6,D
462981,26,30,0,8,1,1,1,7,2,6,D
463055,27,30,0,1,4,1,2,2,2,4,B
461884,40,40,0,0,2,2,2,1,2,6,B
467834,23,30,0,0,4,1,1,6,2,2,D
463019,45,50,1,0,4,2,2,5,1,6,B
466996,37,40,0,9,1,1,2,1,2,6,A
463026,28,30,1,null,2,2,2,2,2,6,D
459479,70,70,1,1,2,2,1,9,2,6,A
465565,37,40,1,1,2,2,2,1,0,6,C
459523,19,20,0,1,4,1,1,2,2,6,D
464707,48,50,1,1,4,2,1,0,0,4,A
466796,56,60,1,0,5,0,2,1,0,6,A
462977,36,40,1,null,3,2,1,1,0,6,B
462369,63,70,1,1,5,2,1,4,0,6,C
463053,68,70,0,1,2,2,2,1,0,6,C
462139,27,30,0,1,4,1,2,6,2,2,C
460922,30,30,1,1,3,1,2,4,2,6,D
463706,33,40,0,0,3,1,2,2,2,6,D
465703,25,30,1,2,2,2,1,4,2,4,A
462796,37,40,0,1,2,1,2,4,2,7,C
459558,30,30,1,0,3,1,2,4,2,6,D
459716,66,70,0,8,2,2,2,3,0,6,C
460599,31,40,0,0,1,1,1,3,2,3,D
465775,31,40,0,9,3,1,2,3,2,6,D
465392,45,50,0,8,5,2,2,1,1,6,C
464783,42,50,1,0,3,2,1,4,2,4,A
459439,46,50,0,1,2,2,2,1,0,6,A
464356,76,70,0,1,2,2,2,8,1,6,B
459881,25,30,1,8,4,1,2,6,2,6,D
461772,41,50,0,1,3,2,2,3,0,4,B
460551,49,50,1,0,2,2,2,3,0,3,C
466047,32,40,1,0,5,1,1,0,2,4,A
462248,55,60,1,0,2,2,1,1,2,6,B
465011,66,70,1,3,2,2,2,5,1,6,C
467898,68,70,0,0,1,2,2,1,2,6,C
461035,21,30,1,7,null,1,1,0,2,3,D
465382,39,40,0,0,null,1,2,1,2,6,B
464460,26,30,0,1,2,1,2,6,2,6,D
466291,22,30,1,null,null,1,1,6,2,4,D
461397,20,20,1,0,4,1,1,6,2,6,D
464302,50,50,0,1,3,2,2,2,2,6,B
465458,84,70,0,1,2,2,2,1,1,6,A
467276,43,50,1,12,5,1,2,1,2,6,C
461129,63,70,0,0,4,2,2,4,0,6,B
467406,37,40,1,9,1,1,2,4,2,6,D
463140,31,40,1,5,3,2,1,3,0,3,A
460980,26,30,1,1,3,1,1,4,2,3,D
464666,41,50,1,2,3,2,2,4,0,4,D
464236,62,70,0,1,2,2,2,1,1,6,B
466898,45,50,1,0,4,2,2,5,1,6,B
462736,28,30,0,6,3,2,1,3,2,6,A
467952,89,70,0,0,2,2,2,8,1,6,C
461399,20,20,1,0,4,1,1,6,2,6,D
466320,40,40,0,9,2,1,2,3,2,4,B
465142,23,30,1,0,4,1,1,6,2,6,D
