LOCATION,SUBJECT,TIME,Value
IDN,SHEEP,2021,0.421327959
IDN,SHEEP,2022,0.426835189
IDN,SHEEP,2023,0.43270503
IDN,SHEEP,2024,0.438456402
IDN,SHEEP,2025,0.444180286
IDN,SHEEP,2026,0.449821872
IRN,BEEF,1990,4.311971686
IRN,BEEF,1991,3.567934948
IRN,BEEF,1992,3.443998892
IRN,BEEF,1993,3.868267387
IRN,BEEF,1994,3.717566459
IRN,BEEF,1995,3.585956777
IRN,BEEF,1996,4.407353658
IRN,BEEF,1997,4.339531757
IRN,BEEF,1998,4.280365008
IRN,BEEF,1999,3.533478357
IRN,BEEF,2000,3.178432943
IRN,BEEF,2001,3.43647035
IRN,BEEF,2002,3.195134532
IRN,BEEF,2003,3.718509963
IRN,BEEF,2004,4.14010281
IRN,BEEF,2005,3.853277682
IRN,BEEF,2006,4.490775651
IRN,BEEF,2007,4.694589552
IRN,BEEF,2008,3.831481543
IRN,BEEF,2009,3.596789902
IRN,BEEF,2010,4.383639423
IRN,BEEF,2011,4.161772029
IRN,BEEF,2012,3.474402478
IRN,BEEF,2013,3.229968718
IRN,BEEF,2014,3.368156385
IRN,BEEF,2015,3.079285146
IRN,BEEF,2016,3.331952828
IRN,BEEF,2017,3.3492048
IRN,BEEF,2018,3.343052253
IRN,BEEF,2019,3.323531376
IRN,BEEF,2020,3.314442387
IRN,BEEF,2021,3.318785341
IRN,BEEF,2022,3.32445966
IRN,BEEF,2023,3.328071052
IRN,BEEF,2024,3.328651561
IRN,BEEF,2025,3.335173539
IRN,BEEF,2026,3.353049046
IRN,PIG,1990,1.25E-06
IRN,PIG,1991,1.23E-06
IRN,PIG,1992,1.21E-06
IRN,PIG,1993,1.19E-06
IRN,PIG,1994,1.18E-06
IRN,PIG,1995,1.16E-06
IRN,PIG,1996,1.15E-06
IRN,PIG,1997,1.12E-06
IRN,PIG,1998,1.10E-06
IRN,PIG,1999,1.08E-06
IRN,PIG,2000,1.07E-06
IRN,PIG,2001,1.05E-06
IRN,PIG,2002,1.04E-06
IRN,PIG,2003,1.02E-06
IRN,PIG,2004,1.01E-06
IRN,PIG,2005,1.00E-06
IRN,PIG,2006,9.90E-07
IRN,PIG,2007,9.79E-07
IRN,PIG,2008,9.68E-07
IRN,PIG,2009,9.57E-07
IRN,PIG,2010,0.010504574
IRN,PIG,2011,9.34E-07
IRN,PIG,2012,0.010242003
IRN,PIG,2013,9.10E-07
IRN,PIG,2014,8.98E-07
IRN,PIG,2015,8.87E-07
IRN,PIG,2016,8.77E-07
IRN,PIG,2017,8.67E-06
IRN,PIG,2018,8.58E-06
IRN,PIG,2019,8.50E-06
IRN,PIG,2020,8.42E-06
IRN,PIG,2021,8.34E-06
IRN,PIG,2022,8.28E-06
IRN,PIG,2023,8.22E-06
IRN,PIG,2024,8.17E-06
IRN,PIG,2025,8.12E-06
IRN,PIG,2026,8.07E-06
IRN,POULTRY,1990,6.188444913
IRN,POULTRY,1991,6.712744929
IRN,POULTRY,1992,8.583504931
IRN,POULTRY,1993,9.411707094
IRN,POULTRY,1994,9.406182622
IRN,POULTRY,1995,9.614276717
IRN,POULTRY,1996,9.789479539
IRN,POULTRY,1997,10.26237588
IRN,POULTRY,1998,10.34707111
IRN,POULTRY,1999,10.25619493
IRN,POULTRY,2000,11.25222969
IRN,POULTRY,2001,11.80134208
IRN,POULTRY,2002,12.401199
IRN,POULTRY,2003,14.21673338
IRN,POULTRY,2004,14.86513291
IRN,POULTRY,2005,15.51122527
IRN,POULTRY,2006,16.83737724
IRN,POULTRY,2007,18.47830603
IRN,POULTRY,2008,19.02422271
IRN,POULTRY,2009,23.97569175
IRN,POULTRY,2010,22.25676761
IRN,POULTRY,2011,22.8824308
IRN,POULTRY,2012,22.83283817
IRN,POULTRY,2013,22.23027266
IRN,POULTRY,2014,22.37623059
IRN,POULTRY,2015,23.04862629
IRN,POULTRY,2016,22.88965389
IRN,POULTRY,2017,22.43065912
IRN,POULTRY,2018,22.57249923
IRN,POULTRY,2019,22.75744901
IRN,POULTRY,2020,22.93874712
IRN,POULTRY,2021,23.17278884
IRN,POULTRY,2022,23.46619406
IRN,POULTRY,2023,23.67694118
IRN,POULTRY,2024,23.90931506
IRN,POULTRY,2025,24.09268605
IRN,POULTRY,2026,24.29696978
IRN,SHEEP,1990,5.530433049
IRN,SHEEP,1991,6.282637702
IRN,SHEEP,1992,6.221905691
IRN,SHEEP,1993,5.850520626
IRN,SHEEP,1994,5.664415007
IRN,SHEEP,1995,5.587660065
IRN,SHEEP,1996,5.885170984
IRN,SHEEP,1997,5.878311456
IRN,SHEEP,1998,6.072679435
IRN,SHEEP,1999,5.420161296
IRN,SHEEP,2000,5.826570242
IRN,SHEEP,2001,5.847986477
IRN,SHEEP,2002,5.849622168
IRN,SHEEP,2003,5.355354851
IRN,SHEEP,2004,5.420505338
IRN,SHEEP,2005,5.521795405
IRN,SHEEP,2006,4.901078858
IRN,SHEEP,2007,4.245347867
IRN,SHEEP,2008,3.676236914
IRN,SHEEP,2009,3.010454542
IRN,SHEEP,2010,2.808761407
IRN,SHEEP,2011,3.019778592
IRN,SHEEP,2012,3.235422413
IRN,SHEEP,2013,3.125241
IRN,SHEEP,2014,3.175690306
IRN,SHEEP,2015,3.24816548
IRN,SHEEP,2016,3.254244742
IRN,SHEEP,2017,3.199108247
IRN,SHEEP,2018,3.247671962
IRN,SHEEP,2019,3.291693887
IRN,SHEEP,2020,3.345534154
IRN,SHEEP,2021,3.408970142
IRN,SHEEP,2022,3.479947159
IRN,SHEEP,2023,3.538411198
IRN,SHEEP,2024,3.600644545
IRN,SHEEP,2025,3.655888919
IRN,SHEEP,2026,3.715306275
ISR,BEEF,1990,9.957414273
ISR,BEEF,1991,12.36642537
ISR,BEEF,1992,10.0478887
ISR,BEEF,1993,10.67062469
ISR,BEEF,1994,13.9623153
ISR,BEEF,1995,12.3414647
ISR,BEEF,1996,13.65238725
ISR,BEEF,1997,14.42255603
ISR,BEEF,1998,13.7226328
ISR,BEEF,1999,13.42666934
ISR,BEEF,2000,16.52889813
ISR,BEEF,2001,15.18765151
ISR,BEEF,2002,17.83590963
ISR,BEEF,2003,18.40724575
ISR,BEEF,2004,18.39243901
ISR,BEEF,2005,16.85423885
ISR,BEEF,2006,21.86580289
ISR,BEEF,2007,19.92555731
ISR,BEEF,2008,23.48526391
ISR,BEEF,2009,17.92657539
ISR,BEEF,2010,18.96131864
ISR,BEEF,2011,19.62098705
ISR,BEEF,2012,19.28647828
ISR,BEEF,2013,20.59397633
ISR,BEEF,2014,20.36657313
ISR,BEEF,2015,20.22559412
ISR,BEEF,2016,19.90855006
ISR,BEEF,2017,20.00916337
ISR,BEEF,2018,20.03598554
ISR,BEEF,2019,20.01324465
ISR,BEEF,2020,20.0209692
ISR,BEEF,2021,20.05949112
ISR,BEEF,2022,20.11528388
ISR,BEEF,2023,20.15709314
ISR,BEEF,2024,20.21077265
ISR,BEEF,2025,20.25263034
ISR,BEEF,2026,20.24241945
ISR,PIG,1990,1.560291254
ISR,PIG,1991,1.512409514
ISR,PIG,1992,1.460376369
ISR,PIG,1993,1.408041078
ISR,PIG,1994,1.359437634
ISR,PIG,1995,1.609266977
ISR,PIG,1996,1.421743933
ISR,PIG,1997,1.662501532
ISR,PIG,1998,1.623815968
ISR,PIG,1999,1.191595686
ISR,PIG,2000,1.945554408
ISR,PIG,2001,2.035895713
ISR,PIG,2002,1.99992949
ISR,PIG,2003,2.087939081
ISR,PIG,2004,2.169998686
ISR,PIG,2005,2.244203232
ISR,PIG,2006,2.078509632
ISR,PIG,2007,2.028678931
ISR,PIG,2008,2.089145325
ISR,PIG,2009,2.147884609
ISR,PIG,2010,1.997204991
ISR,PIG,2011,1.85632519
ISR,PIG,2012,1.926048572
ISR,PIG,2013,1.596352947
ISR,PIG,2014,1.571891358
ISR,PIG,2015,1.644337082
ISR,PIG,2016,1.618561458
ISR,PIG,2017,1.593127684
ISR,PIG,2018,1.568211895
ISR,PIG,2019,1.544097611
ISR,PIG,2020,1.520949182
ISR,PIG,2021,1.498723373
ISR,PIG,2022,1.477264498
ISR,PIG,2023,1.456507436
ISR,PIG,2024,1.436369171
ISR,PIG,2025,1.416786246
ISR,PIG,2026,1.397731585
ISR,POULTRY,1990,34.42420363
ISR,POULTRY,1991,36.02206136
ISR,POULTRY,1992,38.44409588
ISR,POULTRY,1993,39.89048569
ISR,POULTRY,1994,42.26263096
ISR,POULTRY,1995,40.60304373
ISR,POULTRY,1996,40.90248175
ISR,POULTRY,1997,40.48262277
ISR,POULTRY,1998,40.15127858
ISR,POULTRY,1999,40.92842618
ISR,POULTRY,2000,58.97191584
ISR,POULTRY,2001,63.59563979
ISR,POULTRY,2002,63.03623911
ISR,POULTRY,2003,61.24621305
ISR,POULTRY,2004,62.29318166
ISR,POULTRY,2005,63.83107601
ISR,POULTRY,2006,66.05041718
ISR,POULTRY,2007,64.97552292
ISR,POULTRY,2008,63.63858068
ISR,POULTRY,2009,63.48926608
ISR,POULTRY,2010,63.68415591
ISR,POULTRY,2011,63.29487144
ISR,POULTRY,2012,65.53243806
ISR,POULTRY,2013,59.2083215
ISR,POULTRY,2014,58.07937044
ISR,POULTRY,2015,57.72788825
ISR,POULTRY,2016,57.03781282
ISR,POULTRY,2017,56.92911759
ISR,POULTRY,2018,56.86747757
ISR,POULTRY,2019,56.8310502
ISR,POULTRY,2020,56.78582937
ISR,POULTRY,2021,56.75310887
ISR,POULTRY,2022,56.7428596
ISR,POULTRY,2023,56.76037031
ISR,POULTRY,2024,56.79621443
ISR,POULTRY,2025,56.84018711
ISR,POULTRY,2026,56.89022108
ISR,SHEEP,1990,1.173552396
ISR,SHEEP,1991,1.13753878
ISR,SHEEP,1992,1.098402739
ISR,SHEEP,1993,1.235546017
ISR,SHEEP,1994,1.363310676
ISR,SHEEP,1995,1.320424186
ISR,SHEEP,1996,1.283215037
ISR,SHEEP,1997,0.937821377
ISR,SHEEP,1998,1.221331668
ISR,SHEEP,1999,1.194990545
ISR,SHEEP,2000,1.316990676
ISR,SHEEP,2001,1.292010741
ISR,SHEEP,2002,1.128165353
ISR,SHEEP,2003,1.247094836
ISR,SHEEP,2004,1.088090509
ISR,SHEEP,2005,1.199331282
ISR,SHEEP,2006,1.30276957
ISR,SHEEP,2007,1.271536652
ISR,SHEEP,2008,1.48862177
ISR,SHEEP,2009,1.453952658
ISR,SHEEP,2010,1.660294568
ISR,SHEEP,2011,1.861613866
ISR,SHEEP,2012,1.829876106
ISR,SHEEP,2013,1.801013582
ISR,SHEEP,2014,1.884254384
ISR,SHEEP,2015,1.855149528
ISR,SHEEP,2016,1.826069337
ISR,SHEEP,2017,1.819063548
ISR,SHEEP,2018,1.82163172
ISR,SHEEP,2019,1.820611085
ISR,SHEEP,2020,1.819235326
ISR,SHEEP,2021,1.819330351
ISR,SHEEP,2022,1.819363389
ISR,SHEEP,2023,1.819873477
ISR,SHEEP,2024,1.820546335
ISR,SHEEP,2025,1.821659395
ISR,SHEEP,2026,1.823341589
KAZ,BEEF,1992,25.25956316
KAZ,BEEF,1993,28.00398584
KAZ,BEEF,1994,26.70024095
KAZ,BEEF,1995,22.68002268
KAZ,BEEF,1996,19.56742803
KAZ,BEEF,1997,16.47522089
KAZ,BEEF,1998,15.80224618
KAZ,BEEF,1999,15.84994412
KAZ,BEEF,2000,14.46167856
KAZ,BEEF,2001,13.58514708
KAZ,BEEF,2002,13.9431827
KAZ,BEEF,2003,14.7034345
KAZ,BEEF,2004,15.83578901
KAZ,BEEF,2005,16.89776239
KAZ,BEEF,2006,18.16950126
KAZ,BEEF,2007,19.37133297
KAZ,BEEF,2008,19.65949923
KAZ,BEEF,2009,18.78452215
KAZ,BEEF,2010,18.58298458
KAZ,BEEF,2011,17.29458975
KAZ,BEEF,2012,16.64540414
KAZ,BEEF,2013,16.90687767
KAZ,BEEF,2014,17.20622487
KAZ,BEEF,2015,17.2366545
KAZ,BEEF,2016,17.24970289
KAZ,BEEF,2017,17.22246474
KAZ,BEEF,2018,17.03531749
KAZ,BEEF,2019,16.96696623
KAZ,BEEF,2020,17.01304659
KAZ,BEEF,2021,17.19964923
KAZ,BEEF,2022,17.41519611
KAZ,BEEF,2023,17.60129031
KAZ,BEEF,2024,17.80759385
KAZ,BEEF,2025,17.99070724
KAZ,BEEF,2026,18.17220077
KAZ,PIG,1992,10.48962538
KAZ,PIG,1993,9.38047624
KAZ,PIG,1994,7.546771938
KAZ,PIG,1995,5.289493662
KAZ,PIG,1996,5.364009559
KAZ,PIG,1997,4.286919722
KAZ,PIG,1998,4.248494259
KAZ,PIG,1999,5.075700581
KAZ,PIG,2000,7.248891305
KAZ,PIG,2001,9.709030241
KAZ,PIG,2002,10.08066128
KAZ,PIG,2003,9.94364344
KAZ,PIG,2004,10.50575796
KAZ,PIG,2005,10.60074102
KAZ,PIG,2006,10.64790455
KAZ,PIG,2007,10.84210713
KAZ,PIG,2008,11.85978611
KAZ,PIG,2009,11.67696585
KAZ,PIG,2010,10.80768236
KAZ,PIG,2011,10.60146874
KAZ,PIG,2012,5.517951474
KAZ,PIG,2013,5.336982552
KAZ,PIG,2014,4.98399113
KAZ,PIG,2015,4.691002614
KAZ,PIG,2016,4.586852814
KAZ,PIG,2017,4.554925232
KAZ,PIG,2018,4.463054156
KAZ,PIG,2019,4.44330119
KAZ,PIG,2020,4.465617902
KAZ,PIG,2021,4.506865646
KAZ,PIG,2022,4.519543129
KAZ,PIG,2023,4.560871828
KAZ,PIG,2024,4.61563208
KAZ,PIG,2025,4.671757876
KAZ,PIG,2026,4.717682738
KAZ,POULTRY,1992,7.550485658
KAZ,POULTRY,1993,6.263468175
KAZ,POULTRY,1994,4.42089007
KAZ,POULTRY,1995,3.094328676
KAZ,POULTRY,1996,3.025851546
KAZ,POULTRY,1997,3.186416348
KAZ,POULTRY,1998,3.176198982
KAZ,POULTRY,1999,2.454184897
KAZ,POULTRY,2000,3.118320333
KAZ,POULTRY,2001,3.945715626
KAZ,POULTRY,2002,4.924415026
KAZ,POULTRY,2003,5.580171368
KAZ,POULTRY,2004,7.019530589
KAZ,POULTRY,2005,8.884430566
KAZ,POULTRY,2006,12.12581883
KAZ,POULTRY,2007,11.6177221
KAZ,POULTRY,2008,10.83691412
KAZ,POULTRY,2009,10.33148718
KAZ,POULTRY,2010,12.24723524
KAZ,POULTRY,2011,13.076957
KAZ,POULTRY,2012,15.17109692
KAZ,POULTRY,2013,14.40973593
KAZ,POULTRY,2014,14.69062759
KAZ,POULTRY,2015,14.87867109
KAZ,POULTRY,2016,14.04618664
KAZ,POULTRY,2017,13.98206639
KAZ,POULTRY,2018,13.93985719
KAZ,POULTRY,2019,13.96121303
KAZ,POULTRY,2020,14.01491573
KAZ,POULTRY,2021,14.15908144
KAZ,POULTRY,2022,14.29545755
KAZ,POULTRY,2023,14.44651771
KAZ,POULTRY,2024,14.60273982
KAZ,POULTRY,2025,14.76601474
KAZ,POULTRY,2026,14.92897131
KAZ,SHEEP,1992,12.47704368
KAZ,SHEEP,1993,14.20079422
KAZ,SHEEP,1994,13.09893354
KAZ,SHEEP,1995,10.60912689
KAZ,SHEEP,1996,9.245657502
KAZ,SHEEP,1997,8.307442623
KAZ,SHEEP,1998,6.872139616
KAZ,SHEEP,1999,5.784864399
KAZ,SHEEP,2000,5.589442105
KAZ,SHEEP,2001,5.712453966
KAZ,SHEEP,2002,5.979646817
KAZ,SHEEP,2003,5.580171368
KAZ,SHEEP,2004,5.868787869
KAZ,SHEEP,2005,6.093808145
KAZ,SHEEP,2006,6.485903095
KAZ,SHEEP,2007,6.925949716
KAZ,SHEEP,2008,7.243039538
KAZ,SHEEP,2009,7.379633702
KAZ,SHEEP,2010,7.715218673
KAZ,SHEEP,2011,7.973754267
KAZ,SHEEP,2012,8.108689733
KAZ,SHEEP,2013,8.079744789
KAZ,SHEEP,2014,8.105173841
KAZ,SHEEP,2015,8.038476661
KAZ,SHEEP,2016,7.984148195
KAZ,SHEEP,2017,7.890672859
KAZ,SHEEP,2018,7.813721229
KAZ,SHEEP,2019,7.806021254
KAZ,SHEEP,2020,7.813454626
KAZ,SHEEP,2021,7.865011529
KAZ,SHEEP,2022,7.956737865
KAZ,SHEEP,2023,8.052123738
KAZ,SHEEP,2024,8.14847864
KAZ,SHEEP,2025,8.249684607
KAZ,SHEEP,2026,8.355001875
MYS,BEEF,1990,2.575352395
MYS,BEEF,1991,2.918252063
MYS,BEEF,1992,2.915952866
MYS,BEEF,1993,2.984656429
MYS,BEEF,1994,3.187173704
MYS,BEEF,1995,3.512603153
MYS,BEEF,1996,3.78629671
MYS,BEEF,1997,3.72338206
MYS,BEEF,1998,3.256086265
MYS,BEEF,1999,3.515501835
MYS,BEEF,2000,4.09465965
MYS,BEEF,2001,4.096825545
MYS,BEEF,2002,4.188184729
MYS,BEEF,2003,4.334640695
MYS,BEEF,2004,5.167371111
MYS,BEEF,2005,4.992998947
MYS,BEEF,2006,4.691001236
MYS,BEEF,2007,4.504199493
MYS,BEEF,2008,3.98934899
MYS,BEEF,2009,4.22616375
MYS,BEEF,2010,4.132363662
MYS,BEEF,2011,4.409762093
MYS,BEEF,2012,4.438021717
MYS,BEEF,2013,4.87012381
MYS,BEEF,2014,4.916059126
MYS,BEEF,2015,5.446571018
MYS,BEEF,2016,5.394841244
MYS,BEEF,2017,5.44576728
MYS,BEEF,2018,5.469098694
MYS,BEEF,2019,5.481264871
MYS,BEEF,2020,5.502863078
MYS,BEEF,2021,5.537207884
MYS,BEEF,2022,5.571893434
MYS,BEEF,2023,5.602810429
MYS,BEEF,2024,5.630332572
MYS,BEEF,2025,5.664806335
MYS,BEEF,2026,5.711764842
MYS,PIG,1990,9.979627809
MYS,PIG,1991,9.8803677
MYS,PIG,1992,10.39745417
MYS,PIG,1993,10.57116578
MYS,PIG,1994,11.11749536
MYS,PIG,1995,10.80125469
MYS,PIG,1996,10.2723876
MYS,PIG,1997,10.12191325
MYS,PIG,1998,9.314732493
MYS,PIG,1999,5.79075209
MYS,PIG,2000,5.761557593
MYS,PIG,2001,6.586692173
MYS,PIG,2002,6.744534665
MYS,PIG,2003,6.335491539
MYS,PIG,2004,6.373748965
MYS,PIG,2005,6.168369507
MYS,PIG,2006,6.533894578
MYS,PIG,2007,5.894366047
MYS,PIG,2008,5.678479797
MYS,PIG,2009,5.837094944
MYS,PIG,2010,6.851473177
MYS,PIG,2011,6.660840648
MYS,PIG,2012,6.423416215
MYS,PIG,2013,6.326748994
MYS,PIG,2014,6.312621229
MYS,PIG,2015,6.429063852
MYS,PIG,2016,6.366498003
MYS,PIG,2017,6.467520094
MYS,PIG,2018,6.324685519
MYS,PIG,2019,6.314322052
MYS,PIG,2020,6.353444945
MYS,PIG,2021,6.390614039
MYS,PIG,2022,6.382506364
MYS,PIG,2023,6.383097691
MYS,PIG,2024,6.380278723
MYS,PIG,2025,6.373571734
MYS,PIG,2026,6.379802338
MYS,POULTRY,1990,18.6040382
MYS,POULTRY,1991,22.15306072
MYS,POULTRY,1992,25.52291887
MYS,POULTRY,1993,28.63239794
MYS,POULTRY,1994,29.65853195
MYS,POULTRY,1995,29.9767869
MYS,POULTRY,1996,29.51147836
MYS,POULTRY,1997,29.21479283
MYS,POULTRY,1998,28.88971484
MYS,POULTRY,1999,29.13019061
MYS,POULTRY,2000,27.7668307
MYS,POULTRY,2001,28.69450056
MYS,POULTRY,2002,30.61718762
MYS,POULTRY,2003,30.82017996
MYS,POULTRY,2004,32.41114115
MYS,POULTRY,2005,33.43138425
MYS,POULTRY,2006,34.8139306
MYS,POULTRY,2007,35.1267704
MYS,POULTRY,2008,34.1355908
MYS,POULTRY,2009,36.17220189
MYS,POULTRY,2010,39.61948114
MYS,POULTRY,2011,40.19183165
MYS,POULTRY,2012,40.60100738
MYS,POULTRY,2013,41.0352899
MYS,POULTRY,2014,41.58384055
MYS,POULTRY,2015,41.63395812
MYS,POULTRY,2016,41.32207755
MYS,POULTRY,2017,41.69194649
MYS,POULTRY,2018,41.7798828
MYS,POULTRY,2019,41.99384095
MYS,POULTRY,2020,42.13943611
MYS,POULTRY,2021,42.3124284
MYS,POULTRY,2022,42.50697382
MYS,POULTRY,2023,42.71959776
MYS,POULTRY,2024,42.93106173
MYS,POULTRY,2025,43.13628382
MYS,POULTRY,2026,43.34053684
MYS,SHEEP,1990,0.386577417
MYS,SHEEP,1991,0.376272793
MYS,SHEEP,1992,0.458221165
MYS,SHEEP,1993,0.446683275
MYS,SHEEP,1994,0.391962977
MYS,SHEEP,1995,0.551980495
MYS,SHEEP,1996,0.620858591
MYS,SHEEP,1997,0.524575009
MYS,SHEEP,1998,0.551029983
MYS,SHEEP,1999,0.538024629
MYS,SHEEP,2000,0.526029269
MYS,SHEEP,2001,0.625392961
MYS,SHEEP,2002,0.540939711
MYS,SHEEP,2003,0.460002686
MYS,SHEEP,2004,0.52107944
MYS,SHEEP,2005,0.545818518
MYS,SHEEP,2006,0.60312873
MYS,SHEEP,2007,0.658421188
MYS,SHEEP,2008,0.647120205
MYS,SHEEP,2009,0.63627444
MYS,SHEEP,2010,0.751080211
MYS,SHEEP,2011,0.615966769
MYS,SHEEP,2012,0.667081525
MYS,SHEEP,2013,0.806370326
MYS,SHEEP,2014,0.971172497
MYS,SHEEP,2015,1.044475604
MYS,SHEEP,2016,1.144655888
MYS,SHEEP,2017,1.146792857
MYS,SHEEP,2018,1.153239282
MYS,SHEEP,2019,1.157136917
MYS,SHEEP,2020,1.160536995
MYS,SHEEP,2021,1.16565031
MYS,SHEEP,2022,1.171352628
MYS,SHEEP,2023,1.177104863
MYS,SHEEP,2024,1.182176932
MYS,SHEEP,2025,1.187359736
MYS,SHEEP,2026,1.192923802
MOZ,BEEF,1990,0.785224615
MOZ,BEEF,1991,0.76531449
MOZ,BEEF,1992,0.68994698
MOZ,BEEF,1993,0.710617574
MOZ,BEEF,1994,0.683457148
MOZ,BEEF,1995,0.659833722
MOZ,BEEF,1996,0.639823336
MOZ,BEEF,1997,0.622299664
MOZ,BEEF,1998,0.606327285
MOZ,BEEF,1999,0.51198178
MOZ,BEEF,2000,0.498233188
MOZ,BEEF,2001,0.48423934
MOZ,BEEF,2002,0.470315349
MOZ,BEEF,2003,0.526883609
MOZ,BEEF,2004,0.579832735
MOZ,BEEF,2005,0.662669194
MOZ,BEEF,2006,0.547431992
MOZ,BEEF,2007,0.720047371
MOZ,BEEF,2008,0.608831448
MOZ,BEEF,2009,0.621622044
MOZ,BEEF,2010,0.633185672
MOZ,BEEF,2011,0.615583373
MOZ,BEEF,2012,0.816074967
MOZ,BEEF,2013,0.846331192
MOZ,BEEF,2014,0.8230368
MOZ,BEEF,2015,0.825652856
MOZ,BEEF,2016,0.803440255
MOZ,BEEF,2017,0.830741577
MOZ,BEEF,2018,0.837092019
MOZ,BEEF,2019,0.850575083
MOZ,BEEF,2020,0.871111533
MOZ,BEEF,2021,0.896634547
MOZ,BEEF,2022,0.92678886
MOZ,BEEF,2023,0.952079414
MOZ,BEEF,2024,0.981559667
MOZ,BEEF,2025,1.007671363
MOZ,BEEF,2026,1.033380256
MOZ,PIG,1990,0.699971657
MOZ,PIG,1991,0.682223202
MOZ,PIG,1992,0.658969768
MOZ,PIG,1993,0.633464809
MOZ,PIG,1994,0.609253229
MOZ,PIG,1995,0.588194632
MOZ,PIG,1996,0.570356802
MOZ,PIG,1997,0.5547357
MOZ,PIG,1998,0.540497466
MOZ,PIG,1999,0.526609831
MOZ,PIG,2000,5.210095628
MOZ,PIG,2001,4.939241266
MOZ,PIG,2002,4.635965583
MOZ,PIG,2003,3.874852598
MOZ,PIG,2004,4.104631061
MOZ,PIG,2005,4.356576613
MOZ,PIG,2006,3.085860338
MOZ,PIG,2007,3.418659692
MOZ,PIG,2008,3.086775442
MOZ,PIG,2009,3.133482551
MOZ,PIG,2010,3.174973871
MOZ,PIG,2011,3.429678793
MOZ,PIG,2012,3.78891949
MOZ,PIG,2013,3.949041794
MOZ,PIG,2014,3.840348497
MOZ,PIG,2015,3.847327851
MOZ,PIG,2016,3.825210355
MOZ,PIG,2017,3.814508015
MOZ,PIG,2018,3.788686903
MOZ,PIG,2019,3.789873468
MOZ,PIG,2020,3.821690894
MOZ,PIG,2021,3.854731467
MOZ,PIG,2022,3.865409499
MOZ,PIG,2023,3.902122263
MOZ,PIG,2024,3.950773779
MOZ,PIG,2025,3.994718861
MOZ,PIG,2026,4.047988265
MOZ,POULTRY,1990,1.842660431
MOZ,POULTRY,1991,1.860078645
MOZ,POULTRY,1992,1.796678257
MOZ,POULTRY,1993,1.727139094
MOZ,POULTRY,1994,1.832966979
MOZ,POULTRY,1995,1.714310851
MOZ,POULTRY,1996,1.715945251
MOZ,POULTRY,1997,1.773257709
MOZ,POULTRY,1998,1.829376037
MOZ,POULTRY,1999,1.633840758
MOZ,POULTRY,2000,1.686327715
MOZ,POULTRY,2001,1.592136379
MOZ,POULTRY,2002,1.910203879
MOZ,POULTRY,2003,1.192262338
MOZ,POULTRY,2004,1.286351614
MOZ,POULTRY,2005,1.457872226
MOZ,POULTRY,2006,1.457365168
MOZ,POULTRY,2007,1.338125301
MOZ,POULTRY,2008,1.454237402
MOZ,POULTRY,2009,1.711786419
MOZ,POULTRY,2010,1.59200969
MOZ,POULTRY,2011,1.653281059
MOZ,POULTRY,2012,1.436291942
MOZ,POULTRY,2013,1.595938819
MOZ,POULTRY,2014,1.778347371
MOZ,POULTRY,2015,1.824299643
MOZ,POULTRY,2016,1.775220372
MOZ,POULTRY,2017,1.784753995
MOZ,POULTRY,2018,1.817669575
MOZ,POULTRY,2019,1.860269484
MOZ,POULTRY,2020,1.898206922
MOZ,POULTRY,2021,1.938235999
MOZ,POULTRY,2022,1.985797298
MOZ,POULTRY,2023,2.033706004
MOZ,POULTRY,2024,2.085268049
MOZ,POULTRY,2025,2.137436466
MOZ,POULTRY,2026,2.191105578
MOZ,SHEEP,1990,0.855520914
MOZ,SHEEP,1991,0.962109644
MOZ,SHEEP,1992,0.92931634
MOZ,SHEEP,1993,0.952904328
MOZ,SHEEP,1994,0.973763707
MOZ,SHEEP,1995,0.9954063
MOZ,SHEEP,1996,1.072465782
MOZ,SHEEP,1997,1.095247409
MOZ,SHEEP,1998,1.219584025
MOZ,SHEEP,1999,1.188247824
MOZ,SHEEP,2000,1.204519796
MOZ,SHEEP,2001,1.217516054
MOZ,SHEEP,2002,1.137026119
MOZ,SHEEP,2003,1.059788745
MOZ,SHEEP,2004,1.071959679
MOZ,SHEEP,2005,1.041337304
MOZ,SHEEP,2006,0.890612047
MOZ,SHEEP,2007,0.905202409
MOZ,SHEEP,2008,0.956735133
MOZ,SHEEP,2009,0.744254965
MOZ,SHEEP,2010,0.723640768
MOZ,SHEEP,2011,0.738700048
MOZ,SHEEP,2012,0.786540825
MOZ,SHEEP,2013,0.764720684
MOZ,SHEEP,2014,0.776006126
MOZ,SHEEP,2015,0.786336053
MOZ,SHEEP,2016,0.765181195
MOZ,SHEEP,2017,0.777123503
MOZ,SHEEP,2018,0.785793899
MOZ,SHEEP,2019,0.796828947
MOZ,SHEEP,2020,0.810652872
MOZ,SHEEP,2021,0.825280671
MOZ,SHEEP,2022,0.841872394
MOZ,SHEEP,2023,0.859354156
MOZ,SHEEP,2024,0.877195521
MOZ,SHEEP,2025,0.895601386
MOZ,SHEEP,2026,0.914897865
NGA,BEEF,1990,1.49345281
NGA,BEEF,1991,1.470146843
NGA,BEEF,1992,1.461342132
NGA,BEEF,1993,1.655919831
NGA,BEEF,1994,1.754085862
NGA,BEEF,1995,1.723775054
NGA,BEEF,1996,1.769447392
NGA,BEEF,1997,1.811800039
NGA,BEEF,1998,1.785031391
NGA,BEEF,1999,1.746696028
